Solved,Puzzle Date,Day of Week,Time Taken,Adjusted Time,Average Time,Average Adjusted Time,Completed At (ET),Checks,Reveals,Constructor,Excluded
False,2021-04-11,Su,2227,6925,2139.9,4008.2,2021-04-15 19:50:15,372,0,Dick Shlakman and Will Nediger,False
True,2021-04-07,We,693,693,979.0,979.0,2021-04-07 09:17:46,0,0,Adrian Johnson,False
True,2021-04-06,Tu,865,865,835.9,1361.2,2021-04-06 10:34:50,0,0,Amanda Chung and Karl Ni,False
True,2021-04-05,Mo,592,592,576.9,839.9,2021-04-05 09:48:20,0,0,Zhouqin Burnikel,False
True,2021-04-04,Su,1541,1541,2120.2,3988.5,2021-04-06 20:35:14,0,0,Angela Olson Halsted and Doug Peterson,False
False,2021-03-30,Tu,753,3328,831.7,1099.5,2021-03-30 13:34:33,185,0,Alex Rosen and Brad Wilber,False
True,2021-03-26,Fr,1300,1300,1968.9,2338.5,2021-03-26 16:17:42,0,0,Daniel Larsen,False
True,2021-03-25,Th,2078,2078,2318.6,3512.5,2021-03-25 15:45:15,0,0,Alex Eaton-Salners,False
True,2021-03-24,We,1637,1637,875.5,875.5,2021-03-24 09:10:05,0,0,Amanda Rafkin and Ross Trudeau,False
True,2021-03-23,Tu,1100,1100,764.6,1032.4,2021-03-23 10:11:03,0,0,Dan Schoenholz,False
True,2021-03-22,Mo,407,407,577.2,840.2,2021-03-22 13:14:47,0,0,Daniel Grinberg,False
True,2021-03-21,Su,1767,1767,2099.4,3967.7,2021-03-21 17:59:38,0,0,Julian Kwan,False
True,2021-03-17,We,1105,1105,1001.6,1001.6,2021-03-17 14:29:51,0,0,Peter A. Collins,False
False,2021-03-16,Tu,1001,3679,735.6,735.6,2021-03-17 12:54:14,190,0,Lindsey Hobbs,False
True,2021-03-15,Mo,318,318,623.5,886.5,2021-03-15 10:31:57,0,0,Philip K. Chow,False
False,2021-03-14,Su,2438,7104,1994.8,3396.5,2021-03-14 17:48:22,364,0,Jacob Stulberg,False
True,2021-03-12,Fr,674,674,2082.1,2451.7,2021-03-12 20:40:53,0,0,Peter Wentz,False
False,2021-03-11,Th,1247,3995,2372.0,3621.4,2021-03-12 08:41:12,184,2,Leslie Rogers,False
True,2021-03-09,Tu,687,687,718.9,718.9,2021-03-09 10:59:45,0,0,Simon Marotte,False
False,2021-03-08,Mo,659,3289,599.8,599.8,2021-03-08 18:43:37,192,0,Eric Bornstein,False
True,2021-03-06,Sa,1343,1343,2876.4,4649.4,2021-03-06 12:01:34,0,0,Sid Sivakumar,False
True,2021-03-04,Th,5025,5025,2210.2,3790.4,2021-03-05 09:00:10,0,0,Blake Slonecker,False
True,2021-03-03,We,1022,1022,981.0,981.0,2021-03-03 12:15:37,0,0,Ann Shan,False
True,2021-03-01,Mo,355,355,630.4,630.4,2021-03-01 16:00:14,0,0,Michael Lieberman,False
True,2021-02-28,Su,2312,2312,1917.0,3318.7,2021-02-28 14:44:14,0,0,Brad Wiegmann,False
True,2021-02-24,We,1071,1071,934.2,934.2,2021-02-24 15:51:13,0,0,Andrew J. Ries,False
True,2021-02-23,Tu,694,694,707.8,707.8,2021-02-23 10:07:11,0,0,Kate Hawkins,False
True,2021-02-22,Mo,853,853,657.4,927.6,2021-02-22 12:43:58,0,0,Barbara Lin,False
False,2021-02-21,Su,2151,6797,2043.7,2980.8,2021-02-21 14:46:22,368,0,Matthew Stock,False
False,2021-02-20,Sa,2021,4850,2971.4444444444443,4627.111111111111,2021-02-21 12:32:48,185,0,Ali Gascoigne,False
True,2021-02-17,We,694,694,993.1,993.1,2021-02-17 09:24:37,0,0,David Harris and Evan Kalish,False
True,2021-02-16,Tu,545,545,722.0,722.0,2021-02-16 10:28:04,0,0,Johanna Fenimore,False
True,2021-02-15,Mo,919,919,608.7,878.9,2021-02-15 13:05:07,0,0,Meconya Alford,False
False,2021-02-14,Su,2737,7436,1956.2,2423.4,2021-02-14 14:49:42,361,0,Lisa Bunker,False
True,2021-02-13,Sa,2519,2519,3028.0,4890.625,2021-02-13 20:48:41,0,0,Will Nediger,False
True,2021-02-12,Fr,1988,1988,2081.9,2451.5,2021-02-12 13:10:59,0,0,Grant Thackray,False
True,2021-02-11,Th,1061,1061,2331.6,4202.6,2021-02-11 11:59:03,0,0,Alex Eaton-Salners,False
True,2021-02-10,We,967,967,982.0,982.0,2021-02-10 10:52:31,0,0,Kate Hawkins,False
True,2021-02-09,Tu,631,631,731.5,731.5,2021-02-09 10:03:28,0,0,Colin Ernst,False
True,2021-02-08,Mo,919,919,573.0,843.2,2021-02-08 12:12:35,0,0,Portia Lundie,False
True,2021-02-07,Su,1286,1286,1982.8,2450.0,2021-02-07 15:27:15,0,0,Christina Iverson and Katie Hale,False
True,2021-02-05,Fr,1785,1785,2209.4,2908.0,2021-02-05 18:18:54,0,0,Erik Agard,False
True,2021-02-02,Tu,577,577,738.5,738.5,2021-02-02 10:02:33,0,0,Adesina O. Koiki,False
True,2021-02-01,Mo,410,410,604.5,874.7,2021-02-01 08:10:43,0,0,Soleil Saint-Cyr,False
False,2021-01-31,Su,2648,7320,1904.0,1904.0,2021-01-31 13:32:30,360,0,Jim Hilger,False
True,2021-01-29,Fr,1886,1886,2215.3,2913.9,2021-01-29 13:25:07,0,0,Robyn Weintraub,False
True,2021-01-27,We,889,889,1024.3,1296.2,2021-01-27 10:44:04,0,0,Mike Knobler,False
True,2021-01-26,Tu,1325,1325,777.5,777.5,2021-01-26 14:17:58,0,0,Peter Gordon,False
True,2021-01-25,Mo,427,427,605.6,875.8,2021-01-25 08:19:43,0,0,Kevin Christian and Andrea Carla Michaels,False
True,2021-01-24,Su,2395,2395,1824.9,2280.4,2021-01-24 15:59:27,0,0,Lucy Howard and Ross Trudeau,False
True,2021-01-20,We,853,853,1119.8,1391.7,2021-01-20 20:03:53,0,0,"Natan Last, Andy Kravis and the J.A.S.A. Crossword Class",False
True,2021-01-18,Mo,502,502,619.8,890.0,2021-01-18 12:39:48,0,0,Jeff Stillman,False
True,2021-01-17,Su,2124,2124,1849.5,2305.0,2021-01-17 14:39:08,0,0,Tracy Gray and Tom Pepper,False
True,2021-01-15,Fr,1536,1536,2187.0,2885.6,2021-01-15 12:23:44,0,0,Josh Knapp,False
True,2021-01-13,We,645,645,1149.0,1420.9,2021-01-13 08:58:36,0,0,Matthew Stock,False
True,2021-01-12,Tu,1046,1046,765.4,1040.0,2021-01-12 08:48:28,0,0,Ross Trudeau,False
True,2021-01-11,Mo,410,410,631.3,901.5,2021-01-11 07:31:23,0,0,Martha Kimes,False
True,2021-01-10,Su,1344,1344,2287.4,3284.9,2021-01-10 15:07:34,0,0,Alex Bajcz,False
False,2021-01-09,Sa,4198,7151,2860.8571428571427,4567.714285714285,2021-01-10 15:15:39,156,0,Trenton Charlson,False
False,2021-01-07,Th,2460,5839,2242.2,3775.3,2021-01-07 21:51:16,171,12,Matthew Stock and Sid Sivakumar,False
True,2021-01-06,We,907,907,1420.6,2064.4,2021-01-06 08:37:09,0,0,Eric Bornstein,False
True,2021-01-05,Tu,711,711,747.4,1022.0,2021-01-05 11:55:42,0,0,Amy Schecter and Christina Iverson,False
True,2021-01-04,Mo,781,781,582.6,852.8,2021-01-04 19:34:06,0,0,Kathy Wienberg,False
True,2021-01-03,Su,1559,1559,2380.9,3378.4,2021-01-04 19:30:09,0,0,Paolo Pasco,False
False,2021-01-02,Sa,2882,6262,2857.3333333333335,4285.333333333333,2021-01-02 14:59:14,200,4,Joe Deeney,False
True,2021-01-01,Fr,2135,2135,2287.6,2986.2,2021-01-01 16:40:27,0,0,Milo Beckman,False
True,2020-12-31,Th,2030,2030,2224.0,4033.4,2020-12-31 13:01:26,0,0,David J. Kahn,False
True,2020-12-30,We,602,602,1416.2,2060.0,2020-12-30 13:27:23,0,0,Kate Hawkins,False
True,2020-12-29,Tu,429,429,756.2,1030.8,2020-12-29 10:13:21,0,0,Matthew Trout,False
True,2020-12-28,Mo,422,422,572.4,842.6,2020-12-28 09:25:04,0,0,Alan Massengill and Andrea Carla Michaels,False
True,2020-12-27,Su,1392,1392,2552.6,4015.3,2020-12-27 17:37:07,0,0,Daniel Grinberg,False
False,2020-12-26,Sa,3954,7264,2638.0,3689.6,2020-12-27 11:54:39,194,0,John Guzzetta,False
True,2020-12-25,Fr,311,311,2438.5,3420.2,2020-12-27 11:58:24,0,0,Erik Agard and Wendy L. Brandes,False
True,2020-12-23,We,2366,2366,1282.8,1926.6,2020-12-24 16:07:05,0,0,Juliana Tringali Golden,False
True,2020-12-22,Tu,711,711,754.6,1029.2,2020-12-22 08:39:23,0,0,Amy Yanni and Jeff Chen,False
True,2020-12-21,Mo,661,661,557.7,827.9,2020-12-21 11:42:35,0,0,Derek Bowman and Sarah Keller,False
True,2020-12-20,Su,1534,1534,2647.1,4578.2,2020-12-20 17:31:42,0,0,Randolph Ross,False
False,2020-12-17,Th,1680,4462,2223.1,3754.3,2020-12-18 10:04:32,187,0,Kathryn Ladner,False
True,2020-12-16,We,816,816,1286.4,1930.2,2020-12-16 08:39:53,0,0,Ed Salners and Alex Eaton-Salners,False
True,2020-12-15,Tu,520,520,737.1,1011.7,2020-12-15 18:14:20,0,0,Adam Vincent,False
False,2020-12-14,Mo,1123,3825,509.8,509.8,2020-12-15 18:04:55,179,2,Jessie Bullock and Ross Trudeau,False
True,2020-12-13,Su,3418,3418,2476.8,4407.9,2020-12-13 18:59:08,0,0,Dan Margolis,False
True,2020-12-11,Fr,2748,2748,2475.1,3766.8,2020-12-11 11:39:25,0,0,Ari Richter,False
True,2020-12-10,Th,3143,3143,2259.1,3790.3,2020-12-10 18:31:13,0,0,Jack Murtagh,False
True,2020-12-09,We,603,603,1360.6,2004.4,2020-12-09 09:25:08,0,0,Owen Travis and Jeff Chen,False
True,2020-12-08,Tu,583,583,730.8,1005.4,2020-12-08 10:01:19,0,0,Enrique Henestroza Anguiano,False
True,2020-12-07,Mo,432,432,520.4,520.4,2020-12-07 09:33:52,0,0,Barbara Lin,False
True,2020-12-06,Su,1862,1862,2478.3,4409.4,2020-12-07 20:09:45,0,0,Tony Orbach,False
False,2020-12-04,Fr,3985,7681,2399.8,3321.9,2020-12-09 15:57:04,190,8,Patti Varol and Doug Peterson,False
True,2020-12-03,Th,1230,1230,2206.4,3737.6,2020-12-03 08:31:08,0,0,Jake Halperin,False
True,2020-12-02,We,1283,1283,1298.3,1942.1,2020-12-02 17:11:41,0,0,Will Nediger,False
True,2020-12-01,Tu,687,687,712.2,986.8,2020-12-01 10:58:16,0,0,Byron Walden,False
True,2020-11-30,Mo,562,562,543.2,543.2,2020-11-30 12:43:45,0,0,Emma Craven-Matthews,False
True,2020-11-29,Su,1552,1552,2519.6,4450.7,2020-11-30 20:02:24,0,0,Eric Berlin,False
True,2020-11-28,Sa,4546,4546,2161.0,3475.5,2020-11-28 14:44:00,0,0,Nam Jin Yoon,False
True,2020-11-27,Fr,2641,2641,2454.0,3376.1,2020-11-27 14:06:24,0,0,Robyn Weintraub,False
False,2020-11-26,Th,2867,5897,2151.0,3379.2,2020-11-27 12:12:35,188,0,Neville Fogarty,False
True,2020-11-25,We,856,856,1302.2,1946.0,2020-11-25 12:49:13,0,0,John Guzzetta and Jeff Chen,False
True,2020-11-24,Tu,726,726,716.8,991.4,2020-11-24 07:47:34,0,0,Caitlin Reid,False
True,2020-11-23,Mo,725,725,518.5,518.5,2020-11-23 09:30:08,0,0,Stanley Newman,False
True,2020-11-22,Su,1860,1860,2511.0,4442.1,2020-11-22 16:35:24,0,0,Alex Eaton-Salners,False
False,2020-11-21,Sa,2332,3943,2104.0,3319.6666666666665,2020-11-22 16:46:14,73,0,Sam Ezersky,False
True,2020-11-20,Fr,1806,1806,2534.4,3456.5,2020-11-20 15:23:02,0,0,Kameron Austin Collins,False
True,2020-11-19,Th,2443,2443,2107.9,3336.1,2020-11-19 18:12:01,0,0,Derek J. Angell,False
False,2020-11-18,We,1312,4031,1247.4,1619.3,2020-11-18 19:26:56,188,0,Amanda Rafkin and Ross Trudeau,False
True,2020-11-17,Tu,647,647,687.0,961.6,2020-11-17 13:26:35,0,0,Kyle Dolan,False
True,2020-11-16,Mo,438,438,522.3,522.3,2020-11-16 11:35:37,0,0,Jennifer Nutt,False
False,2020-11-15,Su,1604,6159,2684.5,4160.1,2020-11-29 12:54:07,370,0,Caitlin Reid,False
True,2020-11-14,Sa,1968,1968,2172.0,3995.5,2020-11-14 14:43:24,0,0,Emily Carroll and Erik Agard,False
True,2020-11-13,Fr,1986,1986,2733.1,4006.3,2020-11-14 14:31:27,0,0,Sawyer Tabony and Ashton Anderson,False
False,2020-11-12,Th,1781,5084,2311.2,3521.5,2020-11-19 18:19:52,181,11,Kristian House,False
True,2020-11-11,We,1808,1808,1163.9,1535.8,2020-11-11 12:09:49,0,0,Alex Bajcz,False
True,2020-11-10,Tu,1715,1715,584.3,858.9,2020-11-10 14:16:58,0,0,Robert Fisher,False
True,2020-11-09,Mo,644,644,495.5,495.5,2020-11-09 07:40:55,0,0,Kate Hawkins,False
True,2020-11-08,Su,2370,2370,2917.9,4905.5,2020-11-09 20:16:36,0,0,Evan Kalish and Caitlin Reid,False
False,2020-11-06,Fr,3060,6350,2933.1,4224.2,2020-12-01 11:59:31,189,4,Aimee Lucido,False
False,2020-11-05,Th,3407,6715,2212.0,3091.5,2020-11-08 09:24:02,188,3,Jeremy Newton,False
True,2020-11-04,We,937,937,1326.4,2007.8,2020-11-04 15:15:22,0,0,Jack Murtagh,False
False,2020-11-03,Tu,925,3671,543.7,543.7,2020-11-03 16:13:00,198,0,Amanda Chung and Karl Ni,False
True,2020-11-02,Mo,525,525,490.2,490.2,2020-11-02 09:50:08,0,0,Luke Vaughn,False
False,2020-11-01,Su,5723,11143,2538.9,3984.5,2020-11-01 22:06:03,368,1,Julian Lim,False
False,2020-10-29,Th,2275,5183,2518.4,3455.3,2020-11-30 17:10:54,182,1,Kurt Weller,False
False,2020-10-28,We,3623,7342,1017.9,1327.4,2020-11-29 12:36:10,190,10,Peter Gordon,False
True,2020-10-27,Tu,531,531,575.7,575.7,2020-10-27 11:46:20,0,0,Luci Bresette and David Steinberg,False
True,2020-10-26,Mo,294,294,492.1,492.1,2020-10-26 14:31:50,0,0,Eric Bornstein,False
True,2020-10-25,Su,2494,2494,2550.4,3996.0,2020-10-26 20:13:25,0,0,Peter A. Collins,False
True,2020-10-19,Mo,320,320,505.1,505.1,2020-10-19 08:46:40,0,0,Fred Piscop,False
False,2020-10-18,Su,3109,7761,2458.4,3438.8,2020-10-20 23:07:54,348,0,Miriam Estrin,False
True,2020-10-15,Th,1566,1566,2554.4,3783.9,2020-10-15 09:31:31,0,0,Lindsey Hobbs,False
True,2020-10-13,Tu,517,517,570.5,570.5,2020-10-13 07:58:41,0,0,Amanda Rafkin,False
True,2020-10-12,Mo,514,514,491.7,491.7,2020-10-13 07:49:44,0,0,Joe Hansen,False
False,2020-10-11,Su,2479,7163,2495.9,3007.9,2020-10-12 18:13:55,365,0,Gary Larson,False
False,2020-10-08,Th,1848,4611,2487.7,3440.9,2020-10-08 18:52:37,182,0,Francesca Goldston and Jeff Chen,False
True,2020-10-07,We,558,558,1128.7,1438.2,2020-10-07 08:29:14,0,0,Ross Trudeau,False
True,2020-10-06,Tu,695,695,557.2,557.2,2020-10-06 09:55:07,0,0,Alan Massengill and Andrea Carla Michaels,False
True,2020-10-05,Mo,644,644,466.4,466.4,2020-10-05 16:11:43,0,0,Evan Mahnken,False
True,2020-10-04,Su,1715,1715,2563.5,3075.5,2020-10-05 20:37:43,0,0,Sam Ezersky,False
True,2020-09-30,We,1032,1032,1157.0,1739.5,2020-09-30 19:19:57,0,0,Erik Agard and Andy Kravis,False
True,2020-09-29,Tu,345,345,630.7,898.0,2020-09-29 08:57:57,0,0,Ricky Cruz,False
True,2020-09-28,Mo,538,538,474.9,474.9,2020-09-29 08:52:03,0,0,Lynn Lempel,False
True,2020-09-27,Su,1877,1877,2553.1,3065.1,2020-09-28 19:42:26,0,0,Alex Eaton-Salners,False
True,2020-09-23,We,852,852,1255.5,1838.0,2020-09-23 16:55:54,0,0,Margit Christenson,False
True,2020-09-22,Tu,520,520,655.2,1178.2,2020-09-22 09:04:35,0,0,Jeremy Newton,False
True,2020-09-21,Mo,790,790,467.0,467.0,2020-09-21 18:47:35,0,0,Daniel Larsen and The Wave Learning Festival Crossword Class,False
True,2020-09-20,Su,1965,1965,2409.5,2921.5,2020-09-24 20:40:53,0,0,Sam Trabucco,False
True,2020-09-15,Tu,501,501,693.9,1480.3,2020-09-15 10:26:59,0,0,Amanda Rafkin and Ross Trudeau,False
True,2020-09-14,Mo,478,478,450.3,450.3,2020-09-14 19:20:47,0,0,John Guzzetta,False
True,2020-09-13,Su,1774,1774,2594.0,3594.4,2020-09-16 20:08:33,0,0,MaryEllen Uthlaut,False
True,2020-09-11,Fr,1945,1945,3285.8,4936.2,2020-09-13 10:45:10,0,0,Caitlin Reid and Erik Agard,False
True,2020-09-09,We,1345,1345,1246.0,1828.5,2020-09-09 16:48:08,0,0,Jakob Weisblat,False
True,2020-09-08,Tu,772,772,704.6,1491.0,2020-09-08 14:27:27,0,0,Kevin Christian and Brad Wilber,False
True,2020-09-07,Mo,476,476,435.0,435.0,2020-09-07 13:59:52,0,0,Gareth Bain,False
True,2020-09-06,Su,3339,3339,2455.0,3455.4,2020-09-09 21:16:00,0,0,David Kwong,False
True,2020-09-04,Fr,1253,1253,3314.7,5254.2,2020-09-05 11:13:30,0,0,Brian Thomas,False
True,2020-09-03,Th,1671,1671,2483.6,3436.8,2020-09-03 20:28:51,0,0,Sid Sivakumar,False
True,2020-09-02,We,660,660,1242.7,1825.2,2020-09-02 23:24:25,0,0,Margaret Seikel,False
True,2020-09-01,Tu,349,349,716.3,1502.7,2020-09-02 11:33:51,0,0,David Steinberg,False
True,2020-08-31,Mo,376,376,428.5,428.5,2020-08-31 17:50:22,0,0,Anne Marie Crinnion,False
True,2020-08-27,Th,3503,3503,2304.3,3257.5,2020-08-29 07:30:46,0,0,Nancy Stark and Will Nediger,False
True,2020-08-26,We,895,895,1446.5,2336.5,2020-08-26 11:21:20,0,0,Carl Larson,False
True,2020-08-25,Tu,688,688,691.0,1477.4,2020-08-25 08:52:52,0,0,Dave Bardolph,False
True,2020-08-24,Mo,472,472,427.3,427.3,2020-08-24 10:11:43,0,0,David Alfred Bywaters,False
False,2020-08-23,Su,4704,9824,2360.6,2849.0,2020-08-25 21:33:10,364,0,Barbara Lin,False
True,2020-08-19,We,764,764,1596.0,2486.0,2020-08-19 09:49:33,0,0,Brandon Koppy,False
True,2020-08-18,Tu,519,519,760.0,1546.4,2020-08-19 09:29:15,0,0,Olivia Mitra Framke,False
True,2020-08-17,Mo,313,313,480.1,740.5,2020-08-18 21:21:04,0,0,Alan Massengill and Andrea Carla Michaels,False
True,2020-08-16,Su,1933,1933,2497.8,2986.2,2020-08-18 21:11:40,0,0,Francis Heaney,False
False,2020-08-15,Sa,2034,5681,2310.0,2310.0,2021-05-27 18:19:54,166,21,Joe DiPietro,False
True,2020-08-07,Fr,3141,3141,3225.1,5164.6,2020-08-18 20:57:32,0,0,Tom Pepper,False
True,2020-08-02,Su,2609,2609,2657.3,3652.3,2020-08-12 21:25:28,0,0,David Levinson Wilk,False
False,2020-07-31,Fr,1820,4651,3245.4,5193.2,2020-07-31 17:44:27,189,0,Claire Rimkus and Erik Agard,False
True,2020-07-30,Th,703,703,2775.3,4097.0,2020-07-30 11:24:42,0,0,Joel Fagliano,False
True,2020-07-29,We,973,973,1674.8,2840.4,2020-07-29 19:21:19,0,0,Amanda Chung and Karl Ni,False
True,2020-07-28,Tu,851,851,778.8,1565.2,2020-07-28 13:39:47,0,0,Ross Trudeau,False
True,2020-07-27,Mo,450,450,487.4,747.8,2020-07-27 09:32:34,0,0,Alan Arbesfeld,False
True,2020-07-26,Su,2189,2189,2651.2,3646.2,2020-08-12 21:01:06,0,0,Trenton Charlson,False
True,2020-07-23,Th,2313,2313,2810.2,4430.8,2020-08-25 21:51:31,0,0,Robyn Weintraub,False
False,2020-07-22,We,2562,5657,1621.9,2774.8,2020-07-22 18:55:39,189,2,Peter A. Collins,False
True,2020-07-21,Tu,465,465,786.5,1572.9,2020-07-21 08:57:38,0,0,Zhouqin Burnikel,False
True,2020-07-20,Mo,380,380,510.4,770.8,2020-07-20 09:44:57,0,0,Alex Eaton-Salners,False
True,2020-07-19,Su,2854,2854,2841.5,4349.5,2020-07-19 17:59:38,0,0,Wyna Liu,False
True,2020-07-16,Th,2012,2012,3035.4,4979.5,2020-07-16 12:44:11,0,0,Evan Kalish,False
True,2020-07-13,Mo,391,391,517.0,777.4,2020-07-13 13:48:19,0,0,Erik Agard,False
True,2020-07-12,Su,2391,2391,2920.9,4428.9,2020-07-12 17:46:33,0,0,Samuel A. Donaldson,False
False,2020-07-09,Th,3814,6938,2827.6,4725.9,2020-07-09 18:21:58,179,0,Joe Kidd,False
True,2020-07-08,We,538,538,1768.1,2921.0,2020-07-08 11:24:17,0,0,Chase Dittrich,False
True,2020-07-07,Tu,562,562,774.8,1561.2,2020-07-07 09:59:24,0,0,Kevin Patterson,False
True,2020-07-06,Mo,623,623,534.7,795.1,2020-07-06 10:14:51,0,0,Lynn Lempel,False
True,2020-07-05,Su,1773,1773,3016.0,4990.8,2020-07-05 17:34:23,0,0,Laura Taylor Kinnel,False
False,2020-07-03,Fr,3114,6214,3260.0,5079.777777777777,2020-07-03 13:40:59,190,0,Hal Moore,False
True,2020-07-02,Th,2415,2415,2889.1,5088.4,2020-07-02 21:10:01,0,0,Yacob Yonas and Chad Horner,False
True,2020-07-01,We,1666,1666,1687.8,2840.7,2020-07-01 14:30:24,0,0,Amanda Rafkin and Ross Trudeau,False
True,2020-06-29,Mo,711,711,494.7,755.1,2020-06-29 19:20:39,0,0,Peter Gordon,False
False,2020-06-25,Th,5339,8821,2536.0,4387.1,2020-06-26 11:32:09,184,0,Amanda Chung and Karl Ni,False
False,2020-06-24,We,1315,4045,1652.5,2532.4,2020-06-24 21:22:23,189,0,Joe Deeney,False
False,2020-06-23,Tu,1080,3753,726.6,1501.2,2020-06-24 15:13:24,188,0,Jeff Chen,False
True,2020-06-22,Mo,311,311,511.5,771.9,2020-06-22 10:46:12,0,0,Sid Sivakumar,False
True,2020-06-21,Su,529,529,3294.7,5750.0,2020-06-22 14:22:25,0,0,Byron and Harrison Walden,False
True,2020-06-19,Fr,3232,3232,3263.5,5310.75,2020-06-19 16:55:42,0,0,Greg Johnson,False
True,2020-06-17,We,1837,1837,1592.8,2773.0,2020-06-17 12:45:00,0,0,Daniel Raymon,False
True,2020-06-15,Mo,323,323,523.3,1034.0,2020-06-15 12:54:08,0,0,Olivia Mitra Framke,False
False,2020-06-14,Su,3619,8503,3331.8,5775.0,2020-06-14 21:09:56,362,0,Randolph Ross,False
True,2020-06-10,We,1250,1250,1617.4,3071.1,2020-06-10 12:54:31,0,0,Amanda Rafkin and Ross Trudeau,False
False,2020-06-02,Tu,765,3322,721.5,1240.4,2020-06-06 12:09:20,183,0,John Guzzetta,False
True,2020-06-01,Mo,311,311,524.1,1034.8,2020-06-01 19:02:17,0,0,Erik Agard,False
True,2020-05-31,Su,1949,1949,3671.4,6590.7,2020-05-31 20:06:23,0,0,Lewis Rothlein and Jeff Chen,False
False,2020-05-26,Tu,888,3522,725.1,1261.7,2020-05-26 19:19:55,188,0,Neville Fogarty,False
True,2020-05-25,Mo,460,460,539.3,1050.0,2020-05-25 18:10:58,0,0,Andrea Carla Michaels and Victor Barocas,False
True,2020-05-24,Su,3760,3760,3661.5555555555557,6905.222222222223,2020-05-24 21:15:40,0,0,Andrew Chaikin,False
False,2020-05-21,Th,1926,4852,2518.8,4341.0,2020-05-21 20:16:13,185,2,Andrew Kingsley,False
True,2020-05-20,We,627,627,1762.3,3500.0,2020-05-20 11:25:14,0,0,"Natan Last, Andy Kravis and the J.A.S.A. Crossword Class",False
True,2020-05-19,Tu,879,879,676.0,1212.6,2020-05-19 08:36:42,0,0,Trent H. Evans,False
False,2020-05-18,Mo,841,3445,494.4,744.7,2020-05-17 18:19:18,186,0,Christina Iverson,False
True,2020-05-17,Su,3305,3305,3706.125,7355.25,2020-05-17 20:24:21,0,0,Byron Walden,False
True,2020-05-15,Fr,3183,3183,3275.0,5614.714285714285,2020-05-15 14:32:10,0,0,Christopher Adams,False
True,2020-05-14,Th,1181,1181,2562.4,4384.6,2020-05-14 11:41:49,0,0,Michael Schlossberg,False
False,2020-05-13,We,2933,6008,1575.0,3005.2,2020-05-13 18:55:50,191,0,Benjamin Kramer,False
True,2020-05-12,Tu,466,466,702.2,1238.8,2020-05-12 10:39:49,0,0,Tom Pepper and Zhouqin Burnikel,False
True,2020-05-11,Mo,523,523,494.6,995.8,2020-05-11 10:50:52,0,0,Ross Trudeau,False
False,2020-05-10,Su,4204,9270,3635.0,7081.714285714285,2020-05-19 14:29:27,369,0,Adam Fromm,False
True,2020-05-08,Fr,2610,2610,3385.8333333333335,6115.5,2020-05-08 14:31:16,0,0,Daniel Larsen,False
True,2020-05-06,We,2259,2259,1427.0,3127.9,2020-05-06 12:12:46,0,0,Ali Gascoigne,False
True,2020-05-05,Tu,435,435,711.7,1506.7,2020-05-05 12:43:20,0,0,Lee Taylor,False
True,2020-05-04,Mo,610,610,478.1,979.3,2020-05-04 10:54:57,0,0,Emily Carroll,False
True,2020-05-03,Su,2128,2128,3886.1666666666665,7907.333333333333,2020-05-03 12:04:12,0,0,Brendan Emmett Quigley and Ben Zimmer,False
True,2020-05-02,Sa,2310,2310,,,2020-05-03 11:27:59,0,0,Paolo Pasco,False
False,2020-05-01,Fr,3973,7484,3268.4,5841.8,2020-05-04 15:21:41,183,6,Trenton Charlson,False
True,2020-04-30,Th,1630,1630,2647.7,4469.9,2020-04-30 12:54:11,0,0,Caitlin Reid,False
False,2020-04-29,We,1761,4517,1436.5,3119.0,2020-04-29 17:27:14,183,0,Joe DiPietro,False
True,2020-04-28,Tu,1209,1209,653.3,1448.3,2020-04-28 11:31:49,0,0,Joel Fagliano,False
True,2020-04-27,Mo,457,457,496.8,1252.3,2020-04-27 13:30:02,0,0,Ed Sessa,False
False,2020-04-26,Su,4757,9887,3712.0,7511.4,2020-05-04 15:10:15,364,0,Royce Ferguson,False
False,2020-04-24,Fr,5060,8529,2820.5,5170.0,2020-04-24 21:36:44,188,0,John Guzzetta,False
True,2020-04-23,Th,1710,1710,2766.2,4962.3,2020-04-23 17:51:53,0,0,Yacob Yonas and Erik Agard,False
False,2020-04-22,We,2033,5001,1413.8,2799.5,2020-04-22 19:57:09,198,0,Jules Markey,False
True,2020-04-21,Tu,1039,1039,598.2,1393.2,2020-04-21 10:09:40,0,0,Andrew Kingsley,False
True,2020-04-20,Mo,800,800,468.2,1223.7,2020-04-20 10:46:26,0,0,Lynn Lempel,False
False,2020-04-17,Fr,5472,9065,1936.6666666666667,3871.6666666666665,2020-04-18 13:29:51,192,0,Robyn Weintraub,False
False,2020-04-16,Th,5413,9098,2467.3,4589.0,2020-04-16 19:46:54,202,0,Alan Arbesfeld,False
True,2020-04-15,We,2000,2000,1309.1,2941.5,2020-04-15 12:32:40,0,0,John-Clark Levin and Jeff Chen,False
True,2020-04-14,Tu,542,542,619.9,1414.9,2020-04-14 16:58:33,0,0,Joe Hansen,False
True,2020-04-13,Mo,311,311,487.6,1496.7,2020-04-13 11:15:34,0,0,Evan Kalish,False
True,2020-04-12,Su,3185,3185,3843.75,8593.0,2020-04-14 17:01:59,0,0,Joel Fagliano,False
False,2020-04-09,Th,2662,5651,2445.6666666666665,4471.0,2020-04-09 19:35:51,188,0,Alex Eaton-Salners,False
